"TF" "Target" "Score" "Likelihood"
"STAT5B" "PDLIM5" "0.60724854443938" "0.003996003996004"
"STAT5B" "PKIG" "0.671645199070311" "0.0529470529470529"
"ZBTB7C" "CELSR1" "0.607515465208375" "0.002997002997003"
"GLIS2" "RHBDF1" "0.627581880092524" "0.004995004995005"
"GLIS2" "PPP1R13L" "0.649540499409508" "0.003996003996004"
"GLIS2" "FZR1" "0.602181226550718" "0.001998001998002"
"GLIS2" "AHNAK" "0.597648609857353" "0.0749250749250749"
"GLIS2" "PCDH1" "0.56305856047434" "0.0009990009990009"
"GLIS2" "PRDX3" "-0.603722469314026" "0.0009990009990009"
"GLIS2" "TNXB" "0.638085528786512" "0.046953046953047"
"GLIS2" "SYNPO" "0.762134050545405" "0.234765234765235"
"GLIS2" "CTDSP2" "0.538571202595839" "0.0059940059940059"
"GLIS2" "DMWD" "0.792166093680878" "0.498501498501498"
"GLIS2" "EXD3" "0.559254981328646" "0.011988011988012"
"REST" "NLRP6" "-0.58759715455412" "0.0009990009990009"
"REST" "POFUT2" "-0.601206575914402" "0.0079920079920079"
"RELA" "ACTN1" "0.623420587974005" "0.001998001998002"
"RELA" "NUP188" "0.801403241508548" "0.0069930069930069"
"RELA" "NFKBIA" "0.777968845480875" "0.0009990009990009"
"RELA" "FRMD8" "0.726994457990287" "0.0099900099900099"
"RELA" "IL15RA" "0.605465576056166" "0.004995004995005"
"RELA" "MYBPC3" "0.582859919263411" "0.001998001998002"
"RELA" "EPHA2" "0.84374235437265" "0.027972027972028"
"RELA" "TNIP1" "0.813892990681352" "0.142857142857143"
"RELA" "CDC42EP2" "0.769260984965857" "0.0089910089910089"
"RELA" "DEDD" "0.801776664008684" "0.0749250749250749"
"RELA" "MAPKAPK2" "0.881709272790743" "0.02997002997003"
"RELA" "NMNAT1" "-0.63112102448618" "0.0079920079920079"
"RELA" "PDIK1L" "-0.772249402704642" "0.0059940059940059"
"RELA" "P2RY2" "0.60588437523684" "0.0099900099900099"
"RELA" "CSF1" "0.843479711605022" "0.786213786213786"
"RELA" "ZFP36L1" "0.796843018493332" "0.785214785214785"
"RELA" "PIM3" "0.848323165224116" "0.253746253746254"
"EGR1" "TRPM5" "0.659148191177253" "0.21978021978022"
"EGR1" "MED26" "0.68749945351001" "0.021978021978022"
"EGR1" "PTCH2" "0.719758927874293" "0.0929070929070929"
"EGR1" "ZSWIM4" "0.633200988136951" "0.0009990009990009"
"EGR1" "TOB1" "0.58320403708165" "0.037962037962038"
"EGR1" "ING1" "0.594153222353927" "0.004995004995005"
"EGR1" "IER2" "0.899319009353311" "0.424575424575425"
"EGR1" "TRIM46" "0.584128815297533" "0.236763236763237"
"EGR1" "SNX32" "0.596133486689513" "0.0069930069930069"
"EGR1" "TMEM107" "0.580193939628956" "0.001998001998002"
"EGR1" "TRIM52" "-0.655860778135702" "0.001998001998002"
"EGR1" "ZFP36L1" "0.678292588114624" "0.0099900099900099"
"EGR1" "MIR27A" "0.778074989913718" "0.0009990009990009"
"EGR1" "MIR24-2" "0.65649475876257" "0.016983016983017"
"GLI2" "GDF7" "0.536580600704698" "0.0059940059940059"
"GLI2" "ADCY5" "0.547177191576064" "0.001998001998002"
"NR2F2" "SYT17" "0.61794069432716" "0.0009990009990009"
"NR2F2" "SDC4" "-0.72744483426271" "0.001998001998002"
"NR2F2" "DNAJB12" "-0.67601608758414" "0.002997002997003"
"NR2F2" "ACSL1" "-0.75026778712427" "0.003996003996004"
"NR2F2" "AHCYL1" "-0.68685238088536" "0.001998001998002"
"ELF1" "IL32" "0.618928154954293" "0.0069930069930069"
"ELF1" "CAPZB" "0.578925874399424" "0.004995004995005"
"ELF1" "VAPA" "0.803895023735385" "0.002997002997003"
"ELF1" "SYT17" "-0.702924105551575" "0.020979020979021"
"ELF1" "SLC16A6" "0.647839953374695" "0.0009990009990009"
"ELF1" "UBE2D3" "0.833365466457675" "0.0059940059940059"
"ELF1" "NEDD9" "0.78347917205338" "0.003996003996004"
"ELF1" "RNF114" "0.622317833152936" "0.002997002997003"
"ELF1" "ATXN1" "0.605608765864779" "0.010989010989011"
"ELF1" "ACSBG2" "-0.544968123023836" "0.034965034965035"
"ELF1" "CHSY1" "0.840587262024204" "0.0089910089910089"
"ELF1" "LRRC27" "-0.753746647196239" "0.004995004995005"
"ELF1" "UBC" "0.869825636765275" "0.918081918081918"
"ELF1" "ACSL1" "0.802905553703385" "0.166833166833167"
"ELF1" "MBNL1" "0.778748067446262" "0.428571428571429"
"ELF1" "RASA2" "0.765906742180323" "0.013986013986014"
"ELF1" "TAGLN2" "0.616253338828856" "0.001998001998002"
"ELF1" "LENEP" "-0.552080770159624" "0.0009990009990009"
"ELF1" "RAB31" "0.660202723051902" "0.0009990009990009"
"ELF1" "FPR1" "0.780819540755249" "0.180819180819181"
"ELF1" "ISG20" "0.752618555076284" "0.0909090909090909"
"ELF1" "SH3PXD2B" "0.649136257088687" "0.014985014985015"
"ELF1" "DCTN2" "0.55581432760183" "0.0009990009990009"
"ELF1" "SETD3" "0.608696784922592" "0.0009990009990009"
"ELF1" "MIR126" "-0.601103975046027" "0.001998001998002"
"ELF1" "PRR3" "-0.600740930883478" "0.013986013986014"
"ELF1" "SLED1" "0.70590999015762" "0.03996003996004"
"ELF1" "MIR3619" "-0.570979871516302" "0.016983016983017"
"ELF1" "MIR3945" "0.615935405696491" "0.015984015984016"
"MEOX1" "PDE7B" "0.710648085763929" "0.381618381618382"
"HDX" "GRB10" "0.549734697609361" "0.0059940059940059"
"HDX" "ACAD10" "-0.717002604685372" "0.0089910089910089"
"HDX" "COL4A2" "0.576268769972725" "0.003996003996004"
"HDX" "COL4A1" "0.613039748738852" "0.0629370629370629"
"SRF" "PAF1" "0.73081352571035" "0.0009990009990009"
"SRF" "FAM107B" "0.569994718522128" "0.0009990009990009"
"SRF" "LMCD1" "0.636939238046806" "0.0009990009990009"
"SRF" "MYH9" "0.548976958306221" "0.0009990009990009"
"SRF" "MED26" "0.658164400117548" "0.001998001998002"
"SRF" "HBEGF" "0.797617480263758" "0.0089910089910089"
"SRF" "PHF13" "0.662082319556689" "0.0009990009990009"
"SRF" "MYOT" "-0.641279585097131" "0.016983016983017"
"SRF" "ID1" "0.537736502367091" "0.02997002997003"
"SRF" "SLC35E1" "0.546767421440464" "0.004995004995005"
"SRF" "ZSWIM4" "0.701934257677949" "0.0879120879120879"
"SRF" "DUSP6" "0.742489827358397" "0.0009990009990009"
"SRF" "EPHA2" "0.824051910412074" "0.010989010989011"
"SRF" "MEPCE" "0.724256935837674" "0.0639360639360639"
"SRF" "HSPB8" "0.76771333936013" "0.0629370629370629"
"SRF" "DLC1" "0.796811616164007" "0.258741258741259"
"SRF" "SERTAD3" "0.79997047686186" "0.0959040959040959"
"SRF" "DAPK3" "0.757990233271194" "0.424575424575425"
"SRF" "SLC20A2" "0.55673097022099" "0.001998001998002"
"SRF" "FUT1" "0.574711752137863" "0.027972027972028"
"SRF" "CASKIN2" "0.60518421631005" "0.001998001998002"
"SRF" "ACTG1" "0.676916594566587" "0.12987012987013"
"SRF" "SPRY4" "0.7241729091048" "0.0079920079920079"
"SRF" "LY6G6C" "0.538444514105841" "0.0009990009990009"
"SRF" "MIR27A" "0.68513974170498" "0.0009990009990009"
"SRF" "SNORD83A" "0.547390276415852" "0.0009990009990009"
"SRF" "DDAH2" "0.566392959467712" "0.030969030969031"
"SRF" "SNORA11B" "-0.559764489781823" "0.023976023976024"
"SRF" "NPY6R" "-0.644280341360085" "0.010989010989011"
"SRF" "IQCJ-SCHIP1" "0.712727056029751" "0.002997002997003"
"SRF" "MIR24-2" "0.637015058792366" "0.024975024975025"
"SMAD3" "PCDHGC3" "0.536809999788552" "0.001998001998002"
"FOXJ1" "ZMYND10" "0.961565086319653" "0.674325674325674"
"FOXJ1" "MT3" "0.570954624862069" "0.026973026973027"
"FOXJ1" "SEC14L5" "0.55469683009291" "0.0009990009990009"
"FOXJ1" "RHOV" "0.750611109637715" "0.0759240759240759"
"FOXJ1" "B9D2" "0.636570240786414" "0.33966033966034"
"FOXJ1" "TCP11" "0.676096111132813" "0.0879120879120879"
"FOXJ1" "CSRP3" "0.835917729785466" "0.017982017982018"
"FOXJ1" "FHOD3" "0.688954679358197" "0.036963036963037"
"FOXJ1" "MYLK3" "0.771094637167051" "0.894105894105894"
"FOXJ1" "LRRC46" "0.917952323977323" "0.004995004995005"
"FOXJ1" "BEST4" "0.80222606475979" "0.0009990009990009"
"FOXJ1" "IQCD" "0.906147400224428" "0.045954045954046"
"FOXJ1" "ODF3B" "0.586817119263909" "0.188811188811189"
"FOXJ1" "SLC44A4" "0.86129032163305" "0.014985014985015"
"GTF2B" "DDX5" "0.800344154380532" "0.0059940059940059"
"GTF2B" "HNRNPF" "0.73434499670929" "0.0009990009990009"
"TCF21" "RYR2" "0.625457762258473" "0.032967032967033"
"BCL6B" "BCAR1" "0.567181874441089" "0.003996003996004"
"BCL6B" "PCDH12" "0.607872747157516" "0.010989010989011"
"BCL6B" "COL4A2" "0.618409422254111" "0.0009990009990009"
"BCL6B" "SAMD14" "0.534345603091491" "0.0059940059940059"
"SOX13" "CBX7" "0.668112051229931" "0.0009990009990009"
"SOX13" "NDRG4" "0.770927968610928" "0.0059940059940059"
"SOX13" "PPP1R13L" "0.642135845764522" "0.0009990009990009"
"SOX13" "CASC3" "0.665225096960932" "0.0689310689310689"
"SOX13" "ITGB6" "-0.64163889347901" "0.108891108891109"
"SOX13" "SMAD6" "0.746925637435984" "0.297702297702298"
"SOX13" "BCAR3" "0.583966574947031" "0.280719280719281"
"SOX13" "LIMD1" "0.622033035429365" "0.0939060939060939"
"SOX13" "TDRD10" "0.618462478045408" "0.173826173826174"
"SOX13" "SLC50A1" "-0.669750079994093" "0.044955044955045"
"SOX13" "TPCN1" "0.742407236574995" "0.203796203796204"
"SOX13" "KIAA1671" "0.753366147524974" "0.472527472527473"
"SOX13" "GPR20" "0.656201253682777" "0.241758241758242"
"SOX13" "EGFL8" "0.595480180749956" "0.0829170829170829"
"SOX13" "SHANK3" "0.743489239495375" "0.0649350649350649"
"MTF1" "NSMCE4A" "-0.578732425857172" "0.0059940059940059"
"MTF1" "MYOT" "-0.544044800015614" "0.001998001998002"
"MTF1" "ALPK3" "0.589946603533952" "0.0539460539460539"
"MTF1" "PDE7A" "-0.550418857442237" "0.002997002997003"
"MTF1" "NPY6R" "-0.593822291711038" "0.0009990009990009"
"TP73" "NGEF" "0.779513757902743" "0.285714285714286"
"TP73" "SSBP4" "0.641550424258265" "0.385614385614386"
"TP73" "IFT122" "0.582687283145592" "0.0089910089910089"
"TP73" "NHLRC4" "0.870348168012094" "0.420579420579421"
"ETV6" "MYO9A" "-0.578667120814489" "0.001998001998002"
"ETV6" "CMIP" "0.677552175635002" "0.0009990009990009"
"ETV6" "SENP8" "-0.633161056238815" "0.210789210789211"
"NFYB" "CRYAB" "0.610608074199344" "0.028971028971029"
"NFYB" "ITLN2" "0.547936779099822" "0.0009990009990009"
"NFYB" "PPM1K" "0.587118550891696" "0.100899100899101"
"NFYB" "HSPB2" "0.540328094435893" "0.0079920079920079"
"NFYB" "KRCC1" "0.632988933884296" "0.002997002997003"
"NFYB" "AGER" "0.555101927539501" "0.013986013986014"
"E2F8" "RHOV" "0.740203515419059" "0.001998001998002"
"SOX6" "SRL" "0.538162178112415" "0.023976023976024"
"ESRRG" "SEC14L5" "0.593568252450129" "0.0059940059940059"
"ESRRG" "OSCP1" "0.838792971774232" "0.0069930069930069"
"ESRRG" "TCP11" "0.565186359198616" "0.004995004995005"
"ESRRG" "TNFRSF19" "0.62934326476573" "0.163836163836164"
"ESRRG" "CSRP3" "0.773434805332943" "0.001998001998002"
"ESRRG" "FHOD3" "0.715454771222294" "0.137862137862138"
"ESRRG" "AKAP6" "0.609476947419293" "0.026973026973027"
"ESRRG" "TPPP3" "0.801465783014662" "0.431568431568432"
"ESRRG" "ZDHHC1" "0.665655492195509" "0.027972027972028"
"ESRRG" "KLHDC9" "0.758374020491255" "0.021978021978022"
"ESRRG" "IQCD" "0.846194496219523" "0.0009990009990009"
"ESRRG" "LRRC34" "0.799114757350791" "0.004995004995005"
"ESRRG" "RBM20" "0.651029748652048" "0.003996003996004"
"SOX2" "ALDH3B1" "0.632938172325445" "0.002997002997003"
"SOX2" "RHOV" "0.745668622689104" "0.0099900099900099"
"SOX2" "OSCP1" "0.867775144905168" "0.003996003996004"
"SOX2" "TCP11" "0.60814297880769" "0.0009990009990009"
"SOX2" "TNS4" "0.617910697461152" "0.0059940059940059"
"SOX2" "VWA3B" "0.939060150320943" "0.031968031968032"
"SOX2" "RSPH9" "0.912397792678885" "0.0009990009990009"
"SOX2" "KRT42P" "0.743728597859465" "0.0009990009990009"
"STAT5A" "BID" "0.711918535967088" "0.022977022977023"
"STAT5A" "TNFRSF1B" "0.622554485351508" "0.0059940059940059"
"STAT5A" "TBXAS1" "0.704630789454514" "0.02997002997003"
"STAT5A" "STK10" "0.53125035781103" "0.002997002997003"
"STAT5A" "NUCB1" "0.603529354589452" "0.001998001998002"
"STAT5A" "GAB1" "-0.755445484048945" "0.158841158841159"
"STAT5A" "MAPKAPK3" "0.692040886648169" "0.012987012987013"
"STAT5A" "CCRL2" "0.68722386482408" "0.397602397602398"
"STAT5A" "MGAT1" "0.751466538849041" "0.013986013986014"
"STAT5A" "EMILIN2" "0.800811348989629" "0.148851148851149"
"STAT5A" "ESPL1" "0.678919284641563" "0.0009990009990009"
"STAT5A" "PLCB2" "0.600412636610582" "0.0009990009990009"
"STAT5A" "GCOM1" "-0.584191622063566" "0.0009990009990009"
"STAT5A" "MYOF" "0.553151171337499" "0.0009990009990009"
"STAT5A" "BCAS3" "-0.540091905670953" "0.002997002997003"
"STAT5A" "LHFPL2" "0.656163668538696" "0.0699300699300699"
"STAT5A" "DHX37" "0.606117226436421" "0.002997002997003"
"STAT5A" "AKAP6" "-0.648455900420459" "0.132867132867133"
"STAT5A" "SORBS2" "-0.681871357247401" "0.158841158841159"
"STAT5A" "CDC42EP3" "0.55163240589404" "0.0569430569430569"
"STAT5A" "IFT122" "-0.610474834190525" "0.001998001998002"
"STAT5A" "MYOZ3" "-0.565566180248133" "0.0009990009990009"
"STAT5A" "LSM10" "0.601452647191074" "0.026973026973027"
"STAT5A" "GPRIN3" "0.725756254921757" "0.028971028971029"
"STAT5A" "FAM47E" "-0.580428000113151" "0.003996003996004"
"STAT5A" "IL27" "0.554376999232453" "0.0679320679320679"
"STAT5A" "ATG7" "0.632082288694191" "0.012987012987013"
"RARB" "ADD1" "0.666911403775623" "0.0059940059940059"
"RARB" "ASCC1" "0.719041124564954" "0.566433566433566"
"RARB" "BCAS3" "0.622147441728296" "0.152847152847153"
"RARB" "KCNK5" "-0.587250506093692" "0.035964035964036"
"RARB" "RASSF5" "-0.645276621913446" "0.0089910089910089"
"TCF4" "TSPAN9" "0.661623877762684" "0.001998001998002"
"TCF4" "RASSF2" "0.536959250262951" "0.003996003996004"
"TCF4" "MPV17" "-0.566120116545353" "0.001998001998002"
"TCF4" "CD93" "0.727741212567486" "0.01998001998002"
"TCF4" "RIN2" "0.568823240745306" "0.0069930069930069"
"TCF4" "CBLC" "-0.607715296547435" "0.106893106893107"
"TCF4" "CDC42BPA" "0.539900126080969" "0.051948051948052"
"TCF4" "GBGT1" "-0.542348068590366" "0.0069930069930069"
"TCF4" "RASSF3" "0.539219947955586" "0.036963036963037"
"TCF4" "PKIG" "0.675037376579946" "0.025974025974026"
"TCF4" "CDH5" "0.639811943682421" "0.0009990009990009"
"TCF4" "SYNM" "0.631563896053516" "0.0099900099900099"
"TCF4" "RYR2" "0.585540794546758" "0.004995004995005"
"TCF4" "ASB9P1" "-0.539723125010241" "0.035964035964036"
"ZNF740" "NCAPD2" "0.60365998801712" "0.0009990009990009"
"ZNF740" "SAMD4A" "-0.769922332363724" "0.0009990009990009"
"ZNF740" "SIRT4" "0.719135940481951" "0.0089910089910089"
"ZNF740" "SEMA4G" "0.740041958217299" "0.048951048951049"
"ZNF740" "MTHFSD" "0.79606777609601" "0.142857142857143"
"ZNF740" "MAP3K8" "-0.846648460715229" "0.001998001998002"
"ZNF740" "INHA" "0.557025143299849" "0.004995004995005"
"ZNF740" "SLC2A11" "0.569384726299483" "0.0009990009990009"
"ZNF740" "VAMP1" "0.676726399198964" "0.012987012987013"
"ZNF740" "EPHA2" "-0.806419246210752" "0.0009990009990009"
"ZNF740" "MCL1" "-0.864951658528481" "0.0009990009990009"
"ZNF740" "PRSS53" "0.588225898747937" "0.001998001998002"
"ZNF740" "MRAS" "-0.539212169217609" "0.0089910089910089"
"ZNF740" "LMNA" "-0.861996935662365" "0.0059940059940059"
"ZNF740" "ASB16" "0.64363322067987" "0.036963036963037"
"ZNF740" "YWHAZ" "-0.809174021704643" "0.003996003996004"
"ZNF740" "SIN3A" "-0.669528441018655" "0.0009990009990009"
"ZNF740" "PCBP1" "-0.597635903653022" "0.002997002997003"
"ZNF740" "CHRNB1" "0.705348852638565" "0.003996003996004"
"ZNF740" "PDIK1L" "0.786313129494229" "0.004995004995005"
"ZNF740" "ACTG1" "-0.624484682125893" "0.0069930069930069"
"ZNF740" "MIR126" "0.594518270239783" "0.0009990009990009"
"ZNF740" "MIR938" "-0.690711716345643" "0.051948051948052"
"ZNF740" "PPP1R3E" "0.827437272262694" "0.0829170829170829"
"ZNF740" "MIR3619" "0.547499283070225" "0.003996003996004"
"ZNF740" "ANKRD34A" "0.600825227772311" "0.0079920079920079"
"ZNF740" "LOC730668" "0.577934776208245" "0.001998001998002"
"ESRRA" "POLR2J" "0.561643992941267" "0.001998001998002"
"ESRRA" "MVP" "0.774123858879381" "0.626373626373626"
"ESRRA" "CHPF2" "0.619935795682908" "0.033966033966034"
"ESRRA" "PHF23" "0.572503883118997" "0.0769230769230769"
"ESRRA" "CYBA" "0.707248483433467" "0.001998001998002"
"ESRRA" "ACAA1" "0.563294283750142" "0.011988011988012"
"ESRRA" "GRAMD4" "0.577482579361448" "0.182817182817183"
"ESRRA" "ACTN2" "-0.543076796324366" "0.020979020979021"
"ESRRA" "RPLP0" "0.605965999057106" "0.001998001998002"
"ESRRA" "BLVRB" "0.673584677607572" "0.0739260739260739"
"ESRRA" "TTLL12" "0.56071053832498" "0.002997002997003"
"ESRRA" "TXN2" "0.535745856475924" "0.0089910089910089"
"ESRRA" "GSS" "0.629834288979604" "0.0089910089910089"
"ESRRA" "PYGB" "0.688621778745354" "0.889110889110889"
"ESRRA" "C20orf27" "0.600090587422196" "0.0839160839160839"
"ESRRA" "RENBP" "0.669867313010468" "0.001998001998002"
"ESRRA" "BCKDK" "0.744517476812131" "0.353646353646354"
"ESRRA" "VPS18" "0.730691080143913" "0.450549450549451"
"ESRRA" "IL27RA" "0.570689691216048" "0.0069930069930069"
"ESRRA" "AK1" "0.65483668249306" "0.515484515484515"
"ESRRA" "SYNGR2" "0.792886575733372" "0.559440559440559"
"ESRRA" "UNC93B1" "0.588420042402351" "0.0569430569430569"
"ESRRA" "CD81" "0.647112986589918" "0.012987012987013"
"ESRRA" "NDUFS8" "0.682169721639663" "0.292707292707293"
"ESRRA" "MRPL51" "0.566943718864444" "0.023976023976024"
"ESRRA" "TUSC2" "0.563004654246352" "0.0009990009990009"
"ESRRA" "ITGB6" "0.544381588549525" "0.003996003996004"
"ESRRA" "STK16" "0.566207778256708" "0.0669330669330669"
"ESRRA" "KIAA2013" "0.686981423671668" "0.028971028971029"
"ESRRA" "RPS6KA1" "0.759320556304312" "0.004995004995005"
"ESRRA" "STK11" "0.595539797712559" "0.048951048951049"
"ESRRA" "HS1BP3" "0.555873912527059" "0.016983016983017"
"ESRRA" "GLIPR2" "0.616344211491885" "0.034965034965035"
"ESRRA" "DDX54" "0.628212540458246" "0.017982017982018"
"ESRRA" "PIGT" "0.567849342634131" "0.001998001998002"
"ESRRA" "VASP" "0.689754797379335" "0.0559440559440559"
"ESRRA" "S1PR4" "0.533351601803145" "0.346653346653347"
"ESRRA" "NCLN" "0.711091156292926" "0.127872127872128"
"ESRRA" "MAP2K2" "0.774467758972781" "0.38961038961039"
"ESRRA" "AAMP" "0.697867949976395" "0.020979020979021"
"ESRRA" "PNKD" "0.681492360061044" "0.0079920079920079"
"ESRRA" "DOHH" "0.541599792900086" "0.0009990009990009"
"ESRRA" "LSM4" "0.658653629533664" "0.137862137862138"
"ESRRA" "TRAF7" "0.581762398948133" "0.001998001998002"
"ESRRA" "PPP1R1B" "0.597702348396795" "0.595404595404595"
"ESRRA" "TMBIM1" "0.69439944717606" "0.26973026973027"
"ESRRA" "DBNL" "0.614178385160637" "0.001998001998002"
"ESRRA" "ST6GALNAC4" "0.765117552442399" "0.849150849150849"
"ESRRA" "FPGS" "0.676306836277496" "0.017982017982018"
"ESRRA" "DPM2" "0.786449907612938" "0.931068931068931"
"ESRRA" "MYOCD" "-0.609643628820588" "0.02997002997003"
"ESRRA" "G6PC3" "0.683800613996479" "0.405594405594406"
"ESRRA" "SCYL1" "0.725984387575614" "0.021978021978022"
"ESRRA" "MALL" "0.638072991218731" "0.374625374625375"
"ESRRA" "LPP" "-0.56576387646097" "0.010989010989011"
"ESRRA" "C7orf50" "0.553263025736515" "0.046953046953047"
"ESRRA" "PTGES2" "0.574100104006958" "0.0939060939060939"
"ESRRA" "PPP4C" "0.721394751649742" "0.0069930069930069"
"ESRRA" "ALDOA" "0.717860367358653" "0.0009990009990009"
"ESRRA" "CPT2" "0.572553071129531" "0.0069930069930069"
"ESRRA" "SLC35B2" "0.661263809283451" "0.0579420579420579"
"ESRRA" "DEDD2" "0.676412050381653" "0.106893106893107"
"ESRRA" "FLAD1" "0.61382286339686" "0.120879120879121"
"ESRRA" "MRPL55" "0.672537867148449" "0.227772227772228"
"ESRRA" "C2" "0.658862195391044" "0.234765234765235"
"ESRRA" "MVD" "0.530539327469574" "0.034965034965035"
"ESRRA" "TRAPPC2L" "0.552393920877062" "0.027972027972028"
"ESRRA" "RAB4B" "0.637897439183112" "0.208791208791209"
"ESRRA" "SFTPB" "0.628501092357265" "0.001998001998002"
"ESRRA" "SLC50A1" "0.628264634106081" "0.001998001998002"
"ESRRA" "GABARAP" "0.557662279086975" "0.002997002997003"
"ESRRA" "GPRC5C" "0.563178831470678" "0.0099900099900099"
"ESRRA" "CES2" "0.534261931127732" "0.115884115884116"
"ESRRA" "ADCY5" "-0.533462707301619" "0.004995004995005"
"ESRRA" "HEG1" "-0.537840766804209" "0.0089910089910089"
"ESRRA" "BRMS1" "0.755895682751265" "0.370629370629371"
"ESRRA" "YIF1A" "0.670384937001531" "0.110889110889111"
"ESRRA" "RAB1B" "0.68367904552828" "0.0059940059940059"
"ESRRA" "AGTRAP" "0.60645279027682" "0.112887112887113"
"ESRRA" "DPM3" "0.55430215658515" "0.041958041958042"
"ESRRA" "TMEM102" "0.587101089609215" "0.10989010989011"
"ESRRA" "CLDN7" "0.617530566504733" "0.0089910089910089"
"ESRRA" "IRAK1" "0.74821517678922" "0.1998001998002"
"ESRRA" "SFTA2" "0.60221485856069" "0.0969030969030969"
"ESRRA" "ENTPD6" "0.662813126448099" "0.312687312687313"
"ESRRA" "S100A6" "0.618943837026214" "0.280719280719281"
"ESRRA" "DAXX" "0.556664536166536" "0.010989010989011"
"ESRRA" "RNF5" "0.62462510593945" "0.160839160839161"
"ESRRA" "STARD10" "0.628457460525698" "0.108891108891109"
"ESRRA" "IFRD2" "0.59137876870936" "0.003996003996004"
"ESRRA" "MICAL3" "-0.627434589978364" "0.0009990009990009"
"ESRRA" "CISD3" "0.764827234145691" "0.858141858141858"
"ERG" "TSPAN9" "0.734036628727913" "0.0999000999000999"
"ERG" "MCAM" "0.689171452599668" "0.224775224775225"
"ERG" "PALMD" "0.648039109040048" "0.264735264735265"
"ERG" "RASIP1" "0.734905510110281" "0.221778221778222"
"ERG" "GRB10" "0.64641065820956" "0.011988011988012"
"ERG" "SMURF2" "0.736865626370206" "0.0009990009990009"
"ERG" "PCDH12" "0.613325169916297" "0.017982017982018"
"ERG" "SPTBN1" "0.667754594829631" "0.003996003996004"
"ERG" "CD93" "0.804850938272693" "0.644355644355644"
"ERG" "PXDN" "0.673391262330207" "0.0959040959040959"
"ERG" "COL4A2" "0.721177145859515" "0.263736263736264"
"ERG" "CPNE2" "0.548339385521392" "0.0099900099900099"
"ERG" "PHLDB2" "0.65879758396547" "0.0009990009990009"
"ERG" "DST" "0.582525422714351" "0.004995004995005"
"ERG" "ROBO4" "0.70012206788231" "0.0959040959040959"
"ERG" "DNAJC18" "0.757154651609751" "0.885114885114885"
"ERG" "MMRN2" "0.788669475935997" "0.260739260739261"
"ERG" "FUT1" "0.575933443885536" "0.004995004995005"
"ERG" "GRK5" "0.74001800238184" "0.223776223776224"
"ERG" "INPP5B" "-0.534953921027625" "0.045954045954046"
"ERG" "PPT2" "0.592097294439112" "0.021978021978022"
"ERG" "C8orf58" "0.567737860801722" "0.0069930069930069"
"ERG" "AKAP2" "0.694922481201522" "0.002997002997003"
"ARID3A" "MMP15" "0.583584346827636" "0.10989010989011"
"ARID5A" "BAG3" "0.884393612178915" "0.018981018981019"
"ARID5A" "SERTAD3" "0.816776285715574" "0.181818181818182"
"ARID5A" "XIRP1" "0.77525490859229" "0.041958041958042"
"ARID5A" "TRIB1" "0.902539361143097" "0.152847152847153"
"ARID5A" "ZFP36L1" "0.739288388784386" "0.0009990009990009"
"ARID5A" "SERTAD1" "0.930089624241092" "0.117882117882118"
"ARID5A" "MIR3128" "0.57385555087494" "0.004995004995005"
"THRA" "TSPAN9" "0.716252616444752" "0.0529470529470529"
"THRA" "LZTS2" "0.571155535953353" "0.010989010989011"
"THRA" "FXYD6" "0.650140163306851" "0.031968031968032"
"THRA" "PTH1R" "0.665203725350032" "0.004995004995005"
"THRA" "CTDSP2" "0.642177430900452" "0.122877122877123"
"THRA" "GPR20" "0.601816309701922" "0.012987012987013"
"TAL1" "TSPAN9" "0.744780829134686" "0.137862137862138"
"TAL1" "PRKCH" "0.652038412054792" "0.003996003996004"
"TAL1" "KCNH2" "0.541392925496012" "0.116883116883117"
"TAL1" "SLC9A3R2" "0.635069725281934" "0.003996003996004"
"TAL1" "TIE1" "0.636703978826415" "0.003996003996004"
"TAL1" "ACACB" "0.608916075470566" "0.001998001998002"
"TAL1" "CD82" "0.558219047406091" "0.020979020979021"
"TAL1" "ADD1" "0.773110482834098" "0.318681318681319"
"TAL1" "MYL9" "0.599905357593597" "0.027972027972028"
"TAL1" "NDRG4" "0.837760594761564" "0.42957042957043"
"TAL1" "PRX" "0.757889555342241" "0.022977022977023"
"TAL1" "CAV1" "0.551703376587634" "0.0009990009990009"
"TAL1" "CRYAB" "0.568477375352171" "0.0059940059940059"
"TAL1" "CHST3" "0.797765497962037" "0.869130869130869"
"TAL1" "SIN3B" "0.590141522196421" "0.0009990009990009"
"TAL1" "F2RL3" "0.696925271126175" "0.012987012987013"
"TAL1" "SEC14L1" "0.73678089983031" "0.0829170829170829"
"TAL1" "STARD8" "0.859778873243231" "0.332667332667333"
"TAL1" "SH3BP4" "0.650735861881724" "0.0089910089910089"
"TAL1" "PAK4" "0.788169764259719" "0.0989010989010989"
"TAL1" "SH3BP5" "0.622357854845303" "0.001998001998002"
"TAL1" "TMEM204" "0.834376004614615" "0.355644355644356"
"TAL1" "STARD3" "0.776355318824174" "0.320679320679321"
"TAL1" "STARD13" "0.881399790885345" "0.976023976023976"
"TAL1" "FCHSD2" "0.582252289140845" "0.003996003996004"
"TAL1" "FXYD6" "0.667798705357916" "0.103896103896104"
"TAL1" "GCOM1" "0.583765784660458" "0.0009990009990009"
"TAL1" "NKD1" "0.618255969902172" "0.002997002997003"
